Title,Note,URL,Comment
Simon-Dach-Straße,,https://www.google.com/maps/place/Simon-Dach-Stra%C3%9Fe/data=!4m2!3m1!1s0x47a84e5eadd58e89:0x4014c6fe137572cc,
The Fresh Seeds,,https://www.google.com/maps/place/The+Fresh+Seeds/data=!4m2!3m1!1s0x47a84ef1381529cf:0x288de1c8487d1b10,
Vöner,,https://www.google.com/maps/place/V%C3%B6ner/data=!4m2!3m1!1s0x47a84ef6cefe7425:0xdab4ad88690e4864,
